image,participant,normalized_description,num_nouns,pos,filename
1159447,9,"Een hele grote tv en een bruine kast, vooraan op tafel staat een groene olifant en het nieuws wordt afgespeeld",5,DET ADJ ADJ NOUN CONJ DET ADJ NOUN PUNCT VERB ADP NOUN VERB DET ADJ NOUN CONJ DET NOUN VERB VERB,Scan_Path_ppn9_1159447.mp3
1159784,17,Een keuken waar veel karton staat en op het gasfornuis nog wat pannen en rotzooi,5,DET NOUN ADV NUM NOUN VERB CONJ ADP DET NOUN ADV PRON NOUN CONJ NOUN,Scan_Path_ppn17_1159784.mp3
1591858,17," Op een vliegveld, je ziet op de voorgrond een vrachtwagen en wat verschillende karretjes staan en op de achtergrond zie je een vliegtuig staan van JetBlue",5,SPACE ADP DET NOUN PUNCT PRON VERB ADP DET NOUN DET NOUN CONJ PRON VERB NOUN VERB CONJ ADP DET NOUN VERB PRON DET NOUN VERB ADP NOUN,Scan_Path_ppn17_1591858.mp3
1591920,17,"De foto is genomen vanaf een bed met allemaal bagage, meeste bagage is dicht al staat er nog een koffer open",5,DET NOUN VERB VERB ADP DET NOUN ADP PRON NOUN PUNCT NUM NOUN VERB ADV ADV VERB ADV ADV DET NOUN ADJ,Scan_Path_ppn17_1591920.mp3
1592241,17,Een verkeersregelaar die met een stopbord staat en vier auto's die daar dus op wachten en die een weg op gaan rijden met een mooi landschap,5,DET NOUN PRON ADP DET NOUN VERB CONJ NUM NOUN PRON ADV ADV ADP VERB CONJ PRON DET NOUN ADV VERB VERB ADP DET ADJ NOUN,Scan_Path_ppn17_1592241.mp3
1592350,17,"En nog rommelig bureau met een beeldscherm erop, ook nog een ventilator, een telefoon, boeken, er ligt van alles",5,CONJ ADV ADJ NOUN ADP DET NOUN ADV PUNCT ADV ADV DET NOUN PUNCT DET NOUN PUNCT NOUN PUNCT ADV VERB ADP PRON,Scan_Path_ppn17_1592350.mp3
1592581,17,"De foto is gemaakt van een kast en daarvoor hangen wat lampen met versiersels eraan, er staat ook een tv aan",5,DET NOUN VERB VERB ADP DET NOUN CONJ ADV VERB PRON NOUN ADP NOUN ADV PUNCT ADV VERB ADV DET NOUN ADV,Scan_Path_ppn17_1592581.mp3
1592619,17, De foto is vanuit de auto genomen en diegene die staat voor het rode stoplicht te wachten en er komt een rooie auto langs,5,SPACE DET NOUN VERB ADP DET NOUN VERB CONJ NOUN PRON VERB ADP DET ADJ NOUN ADP VERB CONJ ADV VERB DET ADJ NOUN ADV,Scan_Path_ppn17_1592619.mp3
1592727,17,Een jongen in de keuken en een grote bos bloemen op tafel en een Oscar,5,DET NOUN ADP DET NOUN CONJ DET ADJ NOUN NOUN ADP NOUN CONJ DET NOUN,Scan_Path_ppn17_1592727.mp3
286058,17,"op de markt in iets van een Aziatisch land waar drie vrouwen en een man fruit aan het verkopen zijn, vooral bananen",5,ADP DET NOUN ADP PRON ADP DET ADJ NOUN ADV NUM NOUN CONJ DET NOUN NOUN ADP X VERB VERB PUNCT ADV NOUN,Scan_Path_ppn17_286058.mp3
498092,17,Drie vrouwen met lange rokken die in een beetje oude groen blauwige keuken staan,5,NUM NOUN ADP ADJ NOUN PRON ADP DET NOUN ADJ NOUN ADJ NOUN VERB,Scan_Path_ppn17_498092.mp3
498151,17,"Een televisiescherm met aan de zijkant twee banken, iedere zijkant een bank",5,DET NOUN ADP ADP DET NOUN NUM NOUN PUNCT PRON NOUN DET NOUN,Scan_Path_ppn17_498151.mp3
498304,17,"Een meisje die op een paard zit zwart met wit gevlekt, soort van beetje cowboyachtig zadel",5,DET NOUN PRON ADP DET NOUN VERB ADJ ADP ADJ VERB PUNCT NOUN ADP NOUN NUM NOUN,Scan_Path_ppn17_498304.mp3
713403,17,"Vier jongens, twee zijn aan het eten een heeft heel ongemakkelijk zijn mond open en er staan twee computers op de voorgrond, laptops",5,NUM NOUN PUNCT NUM VERB ADP DET NOUN DET VERB ADV ADJ PRON NOUN ADJ CONJ ADV VERB NUM NOUN ADP DET NOUN PUNCT NOUN,Scan_Path_ppn17_713403.mp3
713519,17,"Foto genomen vanuit de keuken, een koffer die ingepakt wordt er loopt een man in de bruine keuken",5,NOUN VERB ADP DET NOUN PUNCT DET NOUN PRON VERB VERB ADV VERB DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn17_713519.mp3
713652,19,Verschillende mensen in een groep die aan het snowboarden zijn en nu een pauze maken om een foto te maken,5,PRON NOUN ADP DET NOUN PRON ADP X NOUN VERB CONJ ADV DET NOUN VERB CONJ DET NOUN ADP VERB,Scan_Path_ppn19_713652.mp3
713936,19,Een vrij lege kamer met een bank en een bureau en een kat die op de grond ligt,5,DET ADJ ADJ NOUN ADP DET NOUN CONJ DET NOUN CONJ DET NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn19_713936.mp3
1159874,20,"Een strand richting avond je kunt de maan zien, rode paraplu, veel mensen die op het strand zitten",5,DET NOUN NOUN VERB PRON VERB DET NOUN VERB PUNCT NOUN PROPN PUNCT NUM NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn20_1159874.mp3
1160127,20,"Rommelige kamer, twee computerschermen, een stoel, bed, veel kabels",5,NOUN PROPN PUNCT NUM NOUN PUNCT DET NOUN PUNCT NOUN PUNCT NUM NOUN,Scan_Path_ppn20_1160127.mp3
1160227,20,"Een kamer met twee sportshirts die aan de muur hangen, een tv en wat er uitziet als een vogelkooi",5,DET NOUN ADP NUM NOUN PRON ADP DET NOUN VERB PUNCT DET NOUN CONJ PRON ADV VERB CONJ DET NOUN,Scan_Path_ppn20_1160227.mp3
1591954,20,"Een kraampje van een rommelmarkt waar onder andere een beer, een fiets en een schilderij worden verkocht",5,DET NOUN ADP DET NOUN ADV ADP X DET NOUN PUNCT DET NOUN CONJ DET NOUN VERB VERB,Scan_Path_ppn20_1591954.mp3
1592044,20,"Een kamer die gebruikt wordt als kapsalon, staat een man met een hoed en drie vrouwen in",5,DET NOUN PRON VERB VERB CONJ NOUN PUNCT VERB DET NOUN ADP DET NOUN CONJ NUM NOUN ADV,Scan_Path_ppn20_1592044.mp3
1592083,20,"Restaurant waarin pizza's worden gebakken in een oven, pizza's zijn net klaar drie stuks",5,NOUN ADV NOUN VERB VERB ADP DET NOUN PUNCT NOUN VERB ADV ADJ NUM NOUN,Scan_Path_ppn20_1592083.mp3
1592362,20,"Een vrouw die met een telefoon voor haar laptop zit, ze heeft een bril, zit op een bank",5,DET NOUN PRON ADP DET NOUN ADP PRON NOUN VERB PUNCT PRON VERB DET NOUN PUNCT VERB ADP DET NOUN,Scan_Path_ppn20_1592362.mp3
1592367,20,"Een woonkamer zonder mensen erin, twee groene stoelen, een bank en een televisie",5,DET NOUN ADP NOUN ADV PUNCT NUM ADJ NOUN PUNCT DET NOUN CONJ DET NOUN,Scan_Path_ppn20_1592367.mp3
1592747,20,"Een vrouw staat naast een miniatuurhuisje waarschijnlijk nep, in een speelgoed winkel. Rechts ernaast zie je een enorme teddybeer",5,DET NOUN VERB ADP DET NOUN ADJ NOUN PUNCT ADP DET NOUN NOUN PUNCT ADV ADV VERB PRON DET ADJ NOUN,Scan_Path_ppn20_1592747.mp3
1593006,20,"Een skigebied geen mensen te zien, van onderaf genomen. Onderaan staan veel rekken met ski spullen erin",5,DET NOUN PRON NOUN ADP VERB PUNCT ADP NOUN VERB PUNCT ADV VERB NUM NOUN ADP NOUN NOUN ADV,Scan_Path_ppn20_1593006.mp3
285993,20,"Een grote toren ziet eruit alsof het midden in de stad is. Een plein, veel mensen erop, een hoge klokkentoren ",5,DET ADJ NOUN VERB ADV CONJ DET NOUN ADP DET NOUN VERB PUNCT DET NOUN PUNCT NUM NOUN ADV PUNCT DET ADJ NOUN,Scan_Path_ppn20_285993.mp3
286001,20,"Iets wat eruit ziet als een keuken, veel groentes op het aanrecht en op de achtergrond drie foto's van apen",5,PRON PRON ADV VERB CONJ DET NOUN PUNCT NUM NOUN ADP DET NOUN CONJ ADP DET NOUN NUM NOUN ADP NOUN,Scan_Path_ppn20_286001.mp3
498149,20,Badkamer met twee wasbakken en daartussen in een plateautje met waarschijnlijk zeep,5,NOUN ADP NUM NOUN CONJ NOUN ADP DET NOUN ADP ADJ NOUN,Scan_Path_ppn20_498149.mp3
498153,20,"De ingang van een bibliotheek, veel boeken te zien en een balie waar je de boeken kunt scannen",5,DET NOUN ADP DET NOUN PUNCT NUM NOUN ADP VERB CONJ DET NOUN ADV PRON DET NOUN VERB VERB,Scan_Path_ppn20_498153.mp3
498253,20,"Ergens een uitgang, twee mensen gebruiken de roltrap in plaats van de twee trappen aan de zijkanten",5,ADV DET NOUN PUNCT NUM NOUN VERB DET NOUN ADP X X DET NUM NOUN ADP DET NOUN,Scan_Path_ppn20_498253.mp3
498388,20,Een reclamebord voor een iPod in een stad op een gebouw wat in steigers staat,5,DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN PRON ADP NOUN VERB,Scan_Path_ppn20_498388.mp3
713112,33,Een man met een jasje aan en een flesje water in zijn hand staat klaar voor de foto,5,DET NOUN ADP DET NOUN ADV CONJ DET NOUN NOUN ADP PRON NOUN VERB ADJ ADP DET NOUN,Scan_Path_ppn33_713112.mp3
1160152,35,Twee jongetjes zijn aan het Wii'en terwijl vader toekijkt en moeder in de keuken bezig is,5,NUM NOUN VERB ADP DET NOUN CONJ NOUN VERB CONJ NOUN ADP DET NOUN ADJ VERB,Scan_Path_ppn35_1160152.mp3
1592971,35,Een keuken met een mixer en allerlei keukenapparatuur op het aanrecht en op het fornuis,5,DET NOUN ADP DET NOUN CONJ PRON NOUN ADP DET NOUN CONJ ADP DET NOUN,Scan_Path_ppn35_1592971.mp3
285932,25,Mensen die salade aan het eten zijn terwijl ze wijn aan het drinken zijn,5,NOUN PRON NOUN ADP DET NOUN VERB CONJ PRON NOUN ADP X NOUN VERB,Scan_Path_ppn25_285932.mp3
1592378,40,Een terras langs de kade van een haven waar een ober de bestelling op komt nemen,5,DET NOUN ADP DET NOUN ADP DET NOUN ADV DET NOUN DET NOUN ADV VERB VERB,Scan_Path_ppn40_1592378.mp3
1592519,104,Een locatie in Amsterdam waarbij er wandelroutes worden aangegeven richting verschillende monumenten,5,DET NOUN ADP NOUN ADV ADV NOUN VERB VERB NOUN VERB NOUN,Scan_Path_ppn104_1592519.mp3
497926,108,Het kleine jongetje met een zonnebril op probeert zijn handen naar het stuur van de grote motor te krijgen,5,DET ADJ NOUN ADP DET NOUN ADP VERB PRON NOUN ADP DET NOUN ADP DET ADJ NOUN ADP VERB,Scan_Path_ppn108_497926.mp3
1592201,10,Een cake in een zak die op een aanrecht staat waarnaast ook in aluminiumfolie een kalkoen ligt ,5,DET NOUN ADP DET NOUN PRON ADP DET NOUN VERB ADJ ADV ADP NOUN DET NOUN VERB,Scan_Path_ppn10_1592201.mp3
1592971,40,Een keuken waarbij er een fluitketel op fornuis staat en er meerdere keukengerei op het aanrecht staat,5,DET NOUN ADV ADV DET NOUN ADP NOUN VERB CONJ ADV NUM NOUN ADP DET NOUN VERB,Scan_Path_ppn40_1592971.mp3
1592693,104,Een foto genomen met een hoge sluitertijd waardoor de lichten lijken door te razen. Het stoplicht staat op rood en het is een kruising,5,DET NOUN VERB ADP DET ADJ NOUN ADV DET NOUN VERB ADV ADP VERB PUNCT DET NOUN VERB ADP ADJ CONJ PRON VERB DET NOUN,Scan_Path_ppn104_1592693.mp3
1159592,40,Een gedekte tafel met servetjes en vis en ander eten op tafel,5,DET ADJ NOUN ADP NOUN CONJ NOUN CONJ PRON NOUN ADP NOUN,Scan_Path_ppn40_1159592.mp3
285610,103,"Een man en twee honden, de man die het kussen van zijn bank afhaalt ",5,DET NOUN CONJ NUM NOUN PUNCT DET NOUN PRON DET NOUN ADP PRON NOUN VERB,Scan_Path_ppn103_285610.mp3
285610,34,Een huiskamer waar de meneer bezig is met bank en twee honden en een vogelkooi,5,DET NOUN ADV DET NOUN ADJ VERB ADP NOUN CONJ NUM NOUN CONJ DET NOUN,Scan_Path_ppn34_285610.mp3
1160019,34,Een jongetje op ski's en daarbij twee oudere mensen die te voet zijn in een winterskigebied ,5,DET NOUN ADP NOUN CONJ ADV NUM ADJ NOUN PRON ADP NOUN VERB ADP DET NOUN,Scan_Path_ppn34_1160019.mp3
285896,10," Keuken en eettafel ,het ziet er rommelig uit, kastjes staan open, staan veel spullen overal in de kastjes",5,SPACE PROPN CONJ NOUN PUNCT PRON VERB ADV ADJ ADV PUNCT NOUN VERB ADJ PUNCT VERB NUM NOUN ADV ADP DET NOUN,Scan_Path_ppn10_285896.mp3
713829,10,Een grote televisie waarnaast een lamp staat en Guitar Hero en waarop een man te zien is met een schort aan,5,DET ADJ NOUN VERB DET NOUN VERB CONJ NOUN PROPN CONJ ADV DET NOUN ADP VERB VERB ADP DET NOUN ADV,Scan_Path_ppn10_713829.mp3
1592401,107,"Een bad waarin kussens liggen, dekens liggen en een kat ligt en een fiets te zien is",5,DET NOUN ADV NOUN VERB PUNCT NOUN VERB CONJ DET NOUN VERB CONJ DET NOUN ADP VERB VERB,Scan_Path_ppn107_1592401.mp3
1592568,105,Een meeuw zit op een steen bij het strand in de buurt van rotsen,5,DET NOUN VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN ADP NOUN,Scan_Path_ppn105_1592568.mp3
1159293,104,Een statig huis rond kersttijd want er staan twee kerstbomen en er staat een statige marinier bij de deur,5,DET ADJ NOUN ADP NOUN CONJ ADV VERB NUM NOUN CONJ ADV VERB DET ADJ NOUN ADP DET NOUN,Scan_Path_ppn104_1159293.mp3
1592619,10,"Vanuit de binnenkant van de auto, een rode auto komt voorbij maar het stoplicht voor deze auto staat nog op rood",5,ADP DET NOUN ADP DET NOUN PUNCT DET ADJ NOUN VERB ADJ CONJ DET NOUN ADP PRON NOUN VERB ADV ADP ADJ,Scan_Path_ppn10_1592619.mp3
1160093,107,Een presentatrice met een microfoon in haar hand die voor de camera iets uitlegt over een gebeurtenis,5,DET NOUN ADP DET NOUN ADP PRON NOUN PRON ADP DET NOUN PRON VERB ADP DET NOUN,Scan_Path_ppn107_1160093.mp3
1160189,105,"Een badkamer, de wastafel, toilet en daarnaast ook nog een bad waar een fles champagne op staat ",5,DET NOUN PUNCT DET NOUN PUNCT NOUN CONJ ADV ADV ADV DET NOUN ADV DET NOUN NOUN ADP X,Scan_Path_ppn105_1160189.mp3
713780,3,Een vrouw dat een hap neemt van haar hotdog en draagt een rood met wit shirt,5,DET NOUN PRON DET NOUN VERB ADP PRON NOUN CONJ VERB DET NOUN ADP ADJ NOUN,Scan_Path_ppn3_713780.mp3
713403,34,Een groep vrienden of collega's of studiegenoten die aan het eten en discussiëren zijn,5,DET NOUN NOUN CONJ NOUN CONJ NOUN PRON ADP DET NOUN CONJ NOUN VERB,Scan_Path_ppn34_713403.mp3
713790,17,Een foto van een verkeerswijzer welke straat het is waar je in rijdt met grote gele stoplichten voor de Footlocker,5,DET NOUN ADP DET NOUN PRON NOUN PRON VERB ADV PRON ADP X ADP ADJ ADJ NOUN ADP DET NOUN,Scan_Path_ppn17_713790.mp3
1159508,19,Een deel van een kamer met een tweepersoonsbed en een kleine tv boven in een hoek gehangen,5,DET NOUN ADP DET NOUN ADP DET NOUN CONJ DET ADJ NOUN ADV ADP DET NOUN VERB,Scan_Path_ppn19_1159508.mp3
1159749,19,Een hele club van mensen die aan tafel zitten in een restaurant en lachend op de foto zijn gezet,5,DET ADJ NOUN ADP NOUN PRON ADP NOUN VERB ADP DET NOUN CONJ VERB ADP DET NOUN VERB VERB,Scan_Path_ppn19_1159749.mp3
1160140,19,"Een straat waarop een Motor rijdt, een auto en een bus en het regent",5,DET NOUN ADV DET NOUN VERB PUNCT DET NOUN CONJ DET NOUN CONJ DET NOUN,Scan_Path_ppn19_1160140.mp3
1591838,19,Een computer op een bureau met nog een laptop ernaast waarbij er heel veel spelletjes zijn en Halo 3 wordt nu gespeeld,5,DET NOUN ADP DET NOUN ADP ADV DET NOUN ADV ADV ADV ADV NUM NOUN VERB CONJ NOUN NUM VERB ADV VERB,Scan_Path_ppn19_1591838.mp3
1592351,19,"Een deel van een kamer met onder andere een computer, een tv en een bank",5,DET NOUN ADP DET NOUN ADP ADP PRON DET NOUN PUNCT DET NOUN CONJ DET NOUN,Scan_Path_ppn19_1592351.mp3
1592530,19,"Paar mensen die aan het skiën zijn, in het midden staat een klein meisje in een roze skipak op skiën",5,NOUN NOUN PRON ADP X NOUN VERB PUNCT ADP DET NOUN VERB DET ADJ NOUN ADP DET ADJ NOUN ADP NOUN,Scan_Path_ppn19_1592530.mp3
285807,19,"Een vrouw die midden op de grond zit in een ruimte waar heel veel spullen staan, waarschijnlijk een berging",5,DET NOUN PRON ADV ADP DET NOUN VERB ADP DET NOUN ADV ADV NUM NOUN VERB PUNCT ADJ DET NOUN,Scan_Path_ppn19_285807.mp3
285932,19,"Mensen die op een rijtje aan het eten zijn, aan het genieten van sla met in het midden heel veel flessen drank",5,NOUN PRON ADP DET NOUN ADP DET NOUN VERB PUNCT ADP X VERB ADP NOUN X ADP DET NOUN ADV NUM NOUN NOUN,Scan_Path_ppn19_285932.mp3
498025,19, Mensen zitten aan tafel en maken foto's terwijl een vrouw de taart snijdt,5,SPACE NOUN VERB ADP NOUN CONJ VERB NOUN CONJ DET NOUN DET NOUN VERB,Scan_Path_ppn19_498025.mp3
498175,19,Een persoon zit op een kameel in de woestijn met daarachter nog een vrachtwagen,5,DET NOUN VERB ADP DET NOUN ADP DET NOUN ADP NOUN ADV DET NOUN,Scan_Path_ppn19_498175.mp3
713858,13," Mannen in een ruimte ze zijn denk ik aan het Wii'en, er staan wel heel veel stoelen in de ruimte ook",5,SPACE PROPN ADP DET NOUN PRON VERB VERB PRON ADP DET NOUN PUNCT ADV VERB ADV ADV NUM NOUN ADP DET NOUN ADV,Scan_Path_ppn13_713858.mp3
107955,15,Drie dames die gezellig een avondje uit zijn want je ziet cocktails en drankjes op de bar terwijl ze zich helemaal mooi hebben gemaakt en opgedoft,5,NUM NOUN PRON ADJ DET NOUN ADP PRON CONJ PRON VERB NOUN CONJ NOUN ADP DET NOUN CONJ PRON PRON ADV ADJ VERB VERB CONJ VERB,Scan_Path_ppn15_107955.mp3
1159397,15,Een straatbeeld waarin de auto's een bocht naar links maken en de stoplichten ook op groen staan terwijl ze daarna onder een viaduct door gaan rijden ,5,DET NOUN ADV DET NOUN DET NOUN ADP ADV VERB CONJ DET NOUN ADV ADP ADJ VERB CONJ PRON ADV ADP DET NOUN ADV VERB VERB,Scan_Path_ppn15_1159397.mp3
1159434,15,Een schaap die wordt geschoren terwijl andere mensen toekijken dus het is een soort demonstratie waarbij ze ook echt op een soort van podiumpje staan,5,DET NOUN PRON VERB VERB CONJ PRON NOUN VERB ADV PRON VERB DET NOUN NOUN ADV PRON ADV ADJ ADP DET NOUN ADP NOUN VERB,Scan_Path_ppn15_1159434.mp3
1159724,15,Een straatmarktje lijkt het wel want de bus staat nog op de achterkant en de vrouw lijkt het koud te hebben maar de verse avocado's en bananen liggen op de voorgrond klaar,5,DET NOUN VERB PRON ADV CONJ DET NOUN VERB ADV ADP DET NOUN CONJ DET NOUN VERB PRON ADJ ADP VERB ADV DET ADJ NOUN CONJ NOUN VERB ADP DET NOUN ADJ,Scan_Path_ppn15_1159724.mp3
1159874,15,Op het strand met grote golven zitten mensen te genieten bij de ondergaande zon met een rood parasolletje,5,ADP DET NOUN ADP ADJ NOUN VERB NOUN ADP VERB ADP DET ADJ NOUN ADP DET ADJ NOUN,Scan_Path_ppn15_1159874.mp3
1159897,15,"Je ziet twee nep koeien, een moeder koe met d'r kalfje en er zit een klein meisje aan het kalfje te aaien",5,PRON VERB NUM NOUN X PUNCT DET NOUN NOUN ADP ADV NOUN CONJ ADV VERB DET ADJ NOUN ADP DET NOUN ADP VERB,Scan_Path_ppn15_1159897.mp3
1160180,15,"Een straatbeeld voor een stoplicht, een rood stoplicht waarbij een busje ook moet remmen voor het rooie stoplicht",5,DET NOUN ADP DET NOUN PUNCT DET ADJ NOUN ADV DET NOUN ADV VERB VERB ADP DET ADJ NOUN,Scan_Path_ppn15_1160180.mp3
150458,15,Buiten in de voortuin speelt een vader met zijn dochtertje op een soort van kleine scooter achtig iets,5,ADV ADP DET NOUN VERB DET NOUN ADP PRON NOUN ADP DET NOUN ADP ADJ NOUN ADJ PRON,Scan_Path_ppn15_150458.mp3
1591805,15,"Een dame die aan het vliegeren is of in ieder geval probeert want de vlieger zit nog in haar hand maar ze gaat hem proberen op te gooien. Ze moet er wel om lachen, ze heeft er veel lol in",5,DET NOUN PRON ADP X VERB VERB CONJ ADP PRON NOUN VERB CONJ DET NOUN VERB ADV ADP PRON NOUN ADV PRON VERB PRON VERB ADV ADP VERB PUNCT PRON VERB ADV ADV ADV VERB PUNCT PRON VERB ADV NUM NOUN ADV,Scan_Path_ppn15_1591805.mp3
1592044,15, Je ziet hier in een woonkamer met iemand die bezig is met de make-up en haren van iemand die onder de kap zit en er zitten mensen omheen te wachten,5,SPACE PRON VERB ADV ADP DET NOUN ADP PRON PRON ADJ VERB ADP DET NOUN CONJ NOUN ADP PRON PRON ADP DET NOUN VERB CONJ ADV VERB NOUN ADJ ADP VERB,Scan_Path_ppn15_1592044.mp3
1592083,15,Je zit hier in de keuken van een Italiaans restaurant want de pizza's worden op de borden gelegd en geserveerd met op de achtergrond nog lekker de houten pizza oven,5,PRON VERB ADV ADP DET NOUN ADP DET ADJ NOUN CONJ DET NOUN VERB ADP DET NOUN VERB CONJ VERB ADP ADP DET NOUN ADV ADJ DET ADJ NOUN VERB,Scan_Path_ppn15_1592083.mp3
1592251,15,Een treinstation met een groen gelige trein in het midden van de foto en de mensen lopen op het perron ernaast,5,DET NOUN ADP DET ADJ ADJ NOUN ADP DET NOUN ADP DET NOUN CONJ DET NOUN VERB ADP DET NOUN ADV,Scan_Path_ppn15_1592251.mp3
1592352,15,Je ziet hier een kudde schapen met verschillende kleuren van licht naar donker met erachter een vol bepakte ezel en de herder,5,PRON VERB ADV DET VERB NOUN ADP PRON NOUN ADP NOUN ADP NOUN ADP ADV DET ADJ VERB NOUN CONJ DET NOUN,Scan_Path_ppn15_1592352.mp3
1592362,15,"Een vrouw met een bril op die lijkt met moeite na d'r laptop te kijken om daar iets op te volgen, ze zit op een paarse bank",5,DET NOUN ADP DET NOUN ADP PRON VERB ADP NOUN ADP PRON NOUN ADP VERB CONJ ADV PRON ADV ADP VERB PUNCT PRON VERB ADP DET ADJ NOUN,Scan_Path_ppn15_1592362.mp3
1592401,15,Je ziet hier een heel vol huis bij een raam waar een autoband is gevuld met kussens waar lekker een kat in zit te liggen,5,PRON VERB ADV DET ADV ADJ NOUN ADP DET NOUN ADV DET NOUN VERB VERB ADP NOUN ADV ADJ DET NOUN ADP X ADP VERB,Scan_Path_ppn15_1592401.mp3
1592656,15,"Een bus die voorbij komt rijden van het merk Partas, de bus heeft een blauwe rode en donkerblauwe streep aan de zijkant",5,DET NOUN PRON ADJ VERB VERB ADP DET NOUN NOUN PUNCT DET NOUN VERB DET ADJ ADJ CONJ ADJ NOUN ADP DET NOUN,Scan_Path_ppn15_1592656.mp3
498221,15,Iemand die het paddle boarden is op een rivier of een kanaal met aan de zijkant een enkeling die aan het toekijken is,5,PRON PRON DET NOUN VERB VERB ADP DET NOUN CONJ DET NOUN ADP ADP DET NOUN DET NOUN PRON ADP DET VERB VERB,Scan_Path_ppn15_498221.mp3
498253,15,Mensen die van de roltrap afkomen met een koffertje op een vliegveld met een pilotenhoed op,5,NOUN PRON ADP DET NOUN VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN ADV,Scan_Path_ppn15_498253.mp3
498281,15,De koffer voor vakantie wordt ingepakt op het bed en de belangrijkste spullen worden meegenomen waaronder natuurlijk de kat,5,DET NOUN ADP NOUN VERB VERB ADP DET NOUN CONJ DET ADJ NOUN VERB VERB ADV ADJ DET NOUN,Scan_Path_ppn15_498281.mp3
498388,15,"En reclamebord van Apple, heel erg groot bij een straat maar tegen de stijgers aan van een ja oud complex ja wat dus nu in de stijgers staat",5,CONJ VERB ADP NOUN PUNCT ADV ADJ ADJ ADP DET NOUN ADV ADP DET NOUN ADV ADP DET NOUN X X X PRON ADV ADV ADP DET NOUN VERB,Scan_Path_ppn15_498388.mp3
